# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Fri Jan  7 16:11:34 2022
# Spectral unit: Frequency[cm-1]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
1.259281319e+03 9.92300e-01 9.99991e-01 9.99995e-01 1.00000e+00 9.93525e-01 1.00000e+00 9.98786e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259278801e+03 9.92312e-01 9.99991e-01 9.99995e-01 1.00000e+00 9.93515e-01 1.00000e+00 9.98809e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259276282e+03 9.92185e-01 9.99991e-01 9.99993e-01 1.00000e+00 9.93369e-01 1.00000e+00 9.98830e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259273764e+03 9.91956e-01 9.99991e-01 9.99988e-01 1.00000e+00 9.93125e-01 1.00000e+00 9.98849e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259271245e+03 9.91657e-01 9.99991e-01 9.99993e-01 1.00000e+00 9.92803e-01 1.00000e+00 9.98867e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259268727e+03 9.91285e-01 9.99991e-01 9.99995e-01 1.00000e+00 9.92412e-01 1.00000e+00 9.98884e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259266208e+03 9.90843e-01 9.99991e-01 9.99996e-01 1.00000e+00 9.91952e-01 1.00000e+00 9.98900e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259263689e+03 9.90329e-01 9.99991e-01 9.99996e-01 1.00000e+00 9.91423e-01 1.00000e+00 9.98916e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259261171e+03 9.89738e-01 9.99992e-01 9.99996e-01 1.00000e+00 9.90816e-01 1.00000e+00 9.98931e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259258652e+03 9.89060e-01 9.99992e-01 9.99996e-01 1.00000e+00 9.90123e-01 1.00000e+00 9.98945e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259256134e+03 9.88281e-01 9.99992e-01 9.99996e-01 1.00000e+00 9.89330e-01 1.00000e+00 9.98958e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259253615e+03 9.87383e-01 9.99992e-01 9.99996e-01 9.99999e-01 9.88420e-01 1.00000e+00 9.98970e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259251097e+03 9.86336e-01 9.99992e-01 9.99996e-01 9.99998e-01 9.87365e-01 1.00000e+00 9.98978e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259248578e+03 9.85122e-01 9.99992e-01 9.99996e-01 9.99993e-01 9.86143e-01 1.00000e+00 9.98989e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259246060e+03 9.83714e-01 9.99992e-01 9.99996e-01 9.99995e-01 9.84714e-01 1.00000e+00 9.99007e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259243541e+03 9.82019e-01 9.99992e-01 9.99996e-01 9.99999e-01 9.82999e-01 1.00000e+00 9.99023e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259241023e+03 9.79940e-01 9.99992e-01 9.99996e-01 9.99999e-01 9.80904e-01 1.00000e+00 9.99036e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259238504e+03 9.77317e-01 9.99992e-01 9.99996e-01 1.00000e+00 9.78267e-01 1.00000e+00 9.99048e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259235986e+03 9.73857e-01 9.99992e-01 9.99995e-01 1.00000e+00 9.74792e-01 1.00000e+00 9.99059e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259233468e+03 9.68942e-01 9.99992e-01 9.99995e-01 1.00000e+00 9.69861e-01 1.00000e+00 9.99070e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259230949e+03 9.60894e-01 9.99992e-01 9.99995e-01 1.00000e+00 9.61796e-01 1.00000e+00 9.99081e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259228431e+03 9.55154e-01 9.99992e-01 9.99995e-01 1.00000e+00 9.56040e-01 1.00000e+00 9.99092e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259225912e+03 9.55534e-01 9.99992e-01 9.99994e-01 1.00000e+00 9.56411e-01 1.00000e+00 9.99102e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259223394e+03 9.52032e-01 9.99992e-01 9.99994e-01 1.00000e+00 9.52897e-01 1.00000e+00 9.99112e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259220875e+03 9.45509e-01 9.99992e-01 9.99993e-01 1.00000e+00 9.46360e-01 1.00000e+00 9.99122e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259218357e+03 9.36048e-01 9.99992e-01 9.99991e-01 1.00000e+00 9.36883e-01 1.00000e+00 9.99132e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259215838e+03 9.22971e-01 9.99992e-01 9.99988e-01 1.00000e+00 9.23788e-01 1.00000e+00 9.99141e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259213320e+03 9.04914e-01 9.99992e-01 9.99976e-01 1.00000e+00 9.05719e-01 1.00000e+00 9.99150e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259210802e+03 8.79608e-01 9.99992e-01 9.99979e-01 1.00000e+00 8.80379e-01 1.00000e+00 9.99159e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259208283e+03 8.43242e-01 9.99992e-01 9.99985e-01 1.00000e+00 8.43968e-01 1.00000e+00 9.99167e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259205765e+03 7.89553e-01 9.99992e-01 9.99984e-01 1.00000e+00 7.90227e-01 1.00000e+00 9.99176e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259203246e+03 7.08482e-01 9.99992e-01 9.99981e-01 1.00000e+00 7.09084e-01 1.00000e+00 9.99184e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259200728e+03 5.85197e-01 9.99992e-01 9.99975e-01 1.00000e+00 5.85693e-01 1.00000e+00 9.99192e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259198210e+03 4.02763e-01 9.99992e-01 9.99964e-01 1.00000e+00 4.03105e-01 1.00000e+00 9.99200e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259195691e+03 1.81357e-01 9.99992e-01 9.99943e-01 1.00000e+00 1.81513e-01 1.00000e+00 9.99207e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259193173e+03 1.88965e-01 9.99992e-01 9.99890e-01 1.00000e+00 1.89138e-01 1.00000e+00 9.99215e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259190654e+03 4.10541e-01 9.99992e-01 9.99675e-01 1.00000e+00 4.11005e-01 1.00000e+00 9.99222e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.259188136e+03 5.88326e-01 9.99992e-01 9.99736e-01 1.00000e+00 5.88940e-01 1.00000e+00 9.99229e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259185618e+03 7.09855e-01 9.99992e-01 9.99906e-01 1.00000e+00 7.10475e-01 1.00000e+00 9.99236e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259183099e+03 7.90309e-01 9.99992e-01 9.99948e-01 1.00000e+00 7.90960e-01 1.00000e+00 9.99242e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259180581e+03 8.43810e-01 9.99992e-01 9.99967e-01 1.00000e+00 8.44484e-01 1.00000e+00 9.99249e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259178063e+03 8.80186e-01 9.99992e-01 9.99977e-01 1.00000e+00 8.80875e-01 1.00000e+00 9.99255e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259175544e+03 9.05620e-01 9.99991e-01 9.99983e-01 1.00000e+00 9.06319e-01 1.00000e+00 9.99261e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259173026e+03 9.23910e-01 9.99991e-01 9.99987e-01 1.00000e+00 9.24614e-01 1.00000e+00 9.99267e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259170507e+03 9.37403e-01 9.99991e-01 9.99989e-01 1.00000e+00 9.38110e-01 1.00000e+00 9.99273e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259167989e+03 9.47583e-01 9.99990e-01 9.99991e-01 1.00000e+00 9.48291e-01 1.00000e+00 9.99278e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259165471e+03 9.55408e-01 9.99990e-01 9.99992e-01 1.00000e+00 9.56117e-01 1.00000e+00 9.99283e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259162953e+03 9.61513e-01 9.99989e-01 9.99993e-01 1.00000e+00 9.62222e-01 1.00000e+00 9.99288e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259160434e+03 9.66322e-01 9.99988e-01 9.99993e-01 1.00000e+00 9.67030e-01 1.00000e+00 9.99292e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259157916e+03 9.70114e-01 9.99985e-01 9.99994e-01 1.00000e+00 9.70822e-01 1.00000e+00 9.99297e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259155398e+03 9.73070e-01 9.99981e-01 9.99994e-01 1.00000e+00 9.73779e-01 1.00000e+00 9.99302e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259152879e+03 9.75281e-01 9.99972e-01 9.99995e-01 1.00000e+00 9.75997e-01 1.00000e+00 9.99306e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259150361e+03 9.76682e-01 9.99934e-01 9.99995e-01 1.00000e+00 9.77432e-01 1.00000e+00 9.99309e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259147843e+03 9.77077e-01 9.99873e-01 9.99995e-01 1.00000e+00 9.77884e-01 1.00000e+00 9.99313e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259145324e+03 9.75947e-01 9.99929e-01 9.99995e-01 1.00000e+00 9.76696e-01 1.00000e+00 9.99316e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259142806e+03 9.72527e-01 9.99970e-01 9.99995e-01 1.00000e+00 9.73231e-01 1.00000e+00 9.99318e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259140288e+03 9.76097e-01 9.99980e-01 9.99995e-01 1.00000e+00 9.76791e-01 1.00000e+00 9.99321e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259137770e+03 9.80953e-01 9.99985e-01 9.99995e-01 1.00000e+00 9.81644e-01 1.00000e+00 9.99322e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259135251e+03 9.83553e-01 9.99987e-01 9.99995e-01 1.00000e+00 9.84243e-01 1.00000e+00 9.99324e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259132733e+03 9.85036e-01 9.99989e-01 9.99994e-01 1.00000e+00 9.85726e-01 1.00000e+00 9.99324e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259130215e+03 9.85751e-01 9.99990e-01 9.99993e-01 1.00000e+00 9.86442e-01 1.00000e+00 9.99323e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259127696e+03 9.85737e-01 9.99991e-01 9.99991e-01 1.00000e+00 9.86431e-01 1.00000e+00 9.99321e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259125178e+03 9.84774e-01 9.99991e-01 9.99988e-01 1.00000e+00 9.85475e-01 1.00000e+00 9.99317e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259122660e+03 9.82208e-01 9.99992e-01 9.99990e-01 1.00000e+00 9.82912e-01 1.00000e+00 9.99309e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259120142e+03 9.76120e-01 9.99992e-01 9.99993e-01 9.99999e-01 9.76835e-01 1.00000e+00 9.99290e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259117623e+03 9.74178e-01 9.99992e-01 9.99994e-01 9.99999e-01 9.74943e-01 1.00000e+00 9.99236e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.259115105e+03 9.81935e-01 9.99992e-01 9.99995e-01 9.99999e-01 9.82818e-01 1.00000e+00 9.99122e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259112587e+03 9.86477e-01 9.99992e-01 9.99995e-01 9.99998e-01 9.87329e-01 1.00000e+00 9.99157e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259110069e+03 9.89154e-01 9.99993e-01 9.99996e-01 9.99997e-01 9.89920e-01 1.00000e+00 9.99248e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259107551e+03 9.90819e-01 9.99993e-01 9.99996e-01 9.99993e-01 9.91567e-01 1.00000e+00 9.99272e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259105032e+03 9.91914e-01 9.99993e-01 9.99996e-01 9.99966e-01 9.92688e-01 1.00000e+00 9.99273e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259102514e+03 9.92695e-01 9.99993e-01 9.99996e-01 9.99944e-01 9.93500e-01 1.00000e+00 9.99264e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259099996e+03 9.93337e-01 9.99993e-01 9.99996e-01 9.99989e-01 9.94116e-01 1.00000e+00 9.99246e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259097478e+03 9.93801e-01 9.99993e-01 9.99996e-01 9.99996e-01 9.94602e-01 1.00000e+00 9.99217e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259094960e+03 9.94138e-01 9.99993e-01 9.99996e-01 9.99997e-01 9.94994e-01 1.00000e+00 9.99161e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259092441e+03 9.94350e-01 9.99993e-01 9.99996e-01 9.99995e-01 9.95296e-01 1.00000e+00 9.99072e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259089923e+03 9.94598e-01 9.99993e-01 9.99996e-01 9.99998e-01 9.95559e-01 1.00000e+00 9.99055e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259087405e+03 9.94922e-01 9.99993e-01 9.99996e-01 9.99999e-01 9.95867e-01 1.00000e+00 9.99070e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259084887e+03 9.95134e-01 9.99993e-01 9.99996e-01 9.99999e-01 9.96110e-01 1.00000e+00 9.99038e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259082369e+03 9.95279e-01 9.99993e-01 9.99996e-01 9.99999e-01 9.96320e-01 1.00000e+00 9.98973e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259079851e+03 9.95367e-01 9.99993e-01 9.99996e-01 9.99999e-01 9.96506e-01 1.00000e+00 9.98876e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259077332e+03 9.95395e-01 9.99993e-01 9.99995e-01 9.99999e-01 9.96674e-01 1.00000e+00 9.98736e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259074814e+03 9.95344e-01 9.99993e-01 9.99995e-01 9.99999e-01 9.96825e-01 1.00000e+00 9.98534e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259072296e+03 9.95182e-01 9.99993e-01 9.99995e-01 9.99999e-01 9.96965e-01 1.00000e+00 9.98232e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259069778e+03 9.94840e-01 9.99993e-01 9.99995e-01 9.99999e-01 9.97094e-01 1.00000e+00 9.97760e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259067260e+03 9.94181e-01 9.99993e-01 9.99995e-01 9.99998e-01 9.97213e-01 1.00000e+00 9.96981e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259064742e+03 9.92895e-01 9.99993e-01 9.99994e-01 9.99996e-01 9.97322e-01 1.00000e+00 9.95585e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259062224e+03 9.90050e-01 9.99993e-01 9.99994e-01 9.99986e-01 9.97422e-01 1.00000e+00 9.92642e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259059705e+03 9.84617e-01 9.99993e-01 9.99994e-01 9.99938e-01 9.97512e-01 1.00000e+00 9.87154e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259057187e+03 9.84784e-01 9.99993e-01 9.99993e-01 9.99972e-01 9.97586e-01 1.00000e+00 9.87215e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259054669e+03 9.90224e-01 9.99993e-01 9.99993e-01 9.99994e-01 9.97617e-01 1.00000e+00 9.92616e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259052151e+03 9.93210e-01 9.99993e-01 9.99992e-01 9.99997e-01 9.97712e-01 1.00000e+00 9.95513e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259049633e+03 9.94729e-01 9.99993e-01 9.99991e-01 9.99998e-01 9.97829e-01 1.00000e+00 9.96917e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259047115e+03 9.95598e-01 9.99993e-01 9.99990e-01 9.99999e-01 9.97912e-01 1.00000e+00 9.97706e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.259044597e+03 9.96143e-01 9.99993e-01 9.99989e-01 9.99999e-01 9.97984e-01 1.00000e+00 9.98181e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.259042079e+03 9.96508e-01 9.99993e-01 9.99987e-01 9.99999e-01 9.98049e-01 1.00000e+00 9.98483e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.259039561e+03 9.96763e-01 9.99993e-01 9.99985e-01 1.00000e+00 9.98110e-01 1.00000e+00 9.98680e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.259037043e+03 9.96947e-01 9.99993e-01 9.99982e-01 1.00000e+00 9.98166e-01 1.00000e+00 9.98811e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.259034525e+03 9.97081e-01 9.99993e-01 9.99977e-01 1.00000e+00 9.98220e-01 1.00000e+00 9.98898e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.259032006e+03 9.97177e-01 9.99993e-01 9.99970e-01 1.00000e+00 9.98269e-01 1.00000e+00 9.98950e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.259029488e+03 9.97238e-01 9.99993e-01 9.99959e-01 1.00000e+00 9.98315e-01 1.00000e+00 9.98976e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.259026970e+03 9.97262e-01 9.99993e-01 9.99941e-01 1.00000e+00 9.98357e-01 1.00000e+00 9.98976e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.259024452e+03 9.97240e-01 9.99993e-01 9.99909e-01 1.00000e+00 9.98394e-01 1.00000e+00 9.98950e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.259021934e+03 9.97140e-01 9.99993e-01 9.99840e-01 1.00000e+00 9.98422e-01 1.00000e+00 9.98890e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.259019416e+03 9.96850e-01 9.99993e-01 9.99635e-01 1.00000e+00 9.98443e-01 1.00000e+00 9.98784e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.259016898e+03 9.96732e-01 9.99993e-01 9.99647e-01 1.00000e+00 9.98491e-01 1.00000e+00 9.98606e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.259014380e+03 9.96665e-01 9.99993e-01 9.99844e-01 9.99999e-01 9.98530e-01 1.00000e+00 9.98304e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.259011862e+03 9.96216e-01 9.99993e-01 9.99910e-01 9.99999e-01 9.98550e-01 1.00000e+00 9.97768e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.259009344e+03 9.95238e-01 9.99993e-01 9.99942e-01 9.99997e-01 9.98577e-01 1.00000e+00 9.96732e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.259006826e+03 9.92912e-01 9.99993e-01 9.99960e-01 9.99989e-01 9.98620e-01 1.00000e+00 9.94350e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.259004308e+03 9.88588e-01 9.99993e-01 9.99970e-01 9.99996e-01 9.98644e-01 1.00000e+00 9.89978e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.259001790e+03 9.89222e-01 9.99993e-01 9.99977e-01 9.99999e-01 9.98647e-01 1.00000e+00 9.90601e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.258999272e+03 9.93358e-01 9.99993e-01 9.99981e-01 9.99999e-01 9.98602e-01 1.00000e+00 9.94783e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.258996754e+03 9.95469e-01 9.99993e-01 9.99985e-01 1.00000e+00 9.98644e-01 1.00000e+00 9.96852e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.258994236e+03 9.96526e-01 9.99993e-01 9.99987e-01 1.00000e+00 9.98734e-01 1.00000e+00 9.97818e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.258991718e+03 9.97078e-01 9.99993e-01 9.99989e-01 9.99999e-01 9.98781e-01 1.00000e+00 9.98321e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.258989200e+03 9.97389e-01 9.99993e-01 9.99990e-01 9.99999e-01 9.98812e-01 1.00000e+00 9.98600e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.258986682e+03 9.97565e-01 9.99993e-01 9.99991e-01 9.99998e-01 9.98834e-01 1.00000e+00 9.98755e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.258984164e+03 9.97650e-01 9.99993e-01 9.99992e-01 9.99992e-01 9.98848e-01 1.00000e+00 9.98831e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.258981646e+03 9.97671e-01 9.99993e-01 9.99992e-01 9.99996e-01 9.98849e-01 1.00000e+00 9.98848e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.258979128e+03 9.97603e-01 9.99993e-01 9.99993e-01 9.99999e-01 9.98818e-01 1.00000e+00 9.98807e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.258976610e+03 9.97448e-01 9.99993e-01 9.99993e-01 9.99999e-01 9.98771e-01 1.00000e+00 9.98698e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.258974092e+03 9.97323e-01 9.99993e-01 9.99994e-01 1.00000e+00 9.98854e-01 1.00000e+00 9.98489e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99992e-01
1.258971574e+03 9.96997e-01 9.99993e-01 9.99994e-01 1.00000e+00 9.98905e-01 1.00000e+00 9.98110e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.258969057e+03 9.96315e-01 9.99993e-01 9.99994e-01 1.00000e+00 9.98929e-01 1.00000e+00 9.97404e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.258966539e+03 9.94818e-01 9.99993e-01 9.99994e-01 1.00000e+00 9.98938e-01 1.00000e+00 9.95896e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.258964021e+03 9.91632e-01 9.99993e-01 9.99995e-01 1.00000e+00 9.98935e-01 1.00000e+00 9.92709e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.258961503e+03 9.90794e-01 9.99993e-01 9.99995e-01 1.00000e+00 9.98919e-01 1.00000e+00 9.91886e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.258958985e+03 9.93863e-01 9.99992e-01 9.99995e-01 1.00000e+00 9.98881e-01 1.00000e+00 9.94996e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.258956467e+03 9.95389e-01 9.99992e-01 9.99995e-01 1.00000e+00 9.98805e-01 1.00000e+00 9.96599e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.258953949e+03 9.95679e-01 9.99992e-01 9.99995e-01 1.00000e+00 9.98637e-01 1.00000e+00 9.97058e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.258951431e+03 9.96304e-01 9.99992e-01 9.99995e-01 1.00000e+00 9.98512e-01 1.00000e+00 9.97809e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.258948913e+03 9.96943e-01 9.99992e-01 9.99995e-01 1.00000e+00 9.98459e-01 1.00000e+00 9.98502e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.258946395e+03 9.97020e-01 9.99991e-01 9.99995e-01 1.00000e+00 9.98182e-01 1.00000e+00 9.98856e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.258943877e+03 9.96671e-01 9.99991e-01 9.99995e-01 1.00000e+00 9.97631e-01 1.00000e+00 9.99058e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.258941360e+03 9.97042e-01 9.99991e-01 9.99995e-01 1.00000e+00 9.97873e-01 1.00000e+00 9.99188e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.258938842e+03 9.97661e-01 9.99990e-01 9.99995e-01 1.00000e+00 9.98405e-01 1.00000e+00 9.99276e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.258936324e+03 9.97999e-01 9.99990e-01 9.99995e-01 1.00000e+00 9.98679e-01 1.00000e+00 9.99341e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.258933806e+03 9.98199e-01 9.99989e-01 9.99995e-01 1.00000e+00 9.98831e-01 1.00000e+00 9.99389e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.258931288e+03 9.98313e-01 9.99989e-01 9.99995e-01 1.00000e+00 9.98908e-01 1.00000e+00 9.99427e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99993e-01
1.258928770e+03 9.98338e-01 9.99988e-01 9.99995e-01 1.00000e+00 9.98904e-01 1.00000e+00 9.99457e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
1.258926252e+03 9.98311e-01 9.99987e-01 9.99995e-01 1.00000e+00 9.98853e-01 1.00000e+00 9.99482e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99994e-01
